,zipcode,count_vals_x,income,population_x,housing,cartodb_id,count_vals_y,url,cty_fips,st_fips,county,state,po_name,bldgzip,count_va_1,shape_len,shape_area,area,population_y,sum_acres,geometry,TOTAL,N_establishments,paid_employees,annual_pay,ZipCode,C,M,R,other
0,11436,14.0,296656.0,17949.0,5924.0,1.0,14.0,http://www.usps.com/,081,36,Queens,NY,Jamaica,0,6.63870713e-06,0.0,0.0,22699295.4594,18681.0,8.957,"POLYGON ((-73.80584847647394 40.68290932644247, -73.80569084187867 40.68295409607725, -73.8055849173839 40.6829841790066, -73.80519208513209 40.68309574865638, -73.80432350431622 40.68334147919672, -73.80344526934498 40.68359154609272, -73.80256429248011 40.68384212928733, -73.80168571350809 40.68409164636369, -73.80077393772203 40.68434961724775, -73.79986118047653 40.68460983139516, -73.79951282470475 40.68470793866535, -73.79943000556948 40.68473105107068, -73.79935330467507 40.68475334921212, -73.798982084801 40.68485842192285, -73.7985736740486 40.68497603466764, -73.79810429772553 40.6851090558081, -73.79768649518887 40.6852276917251, -73.79722521981566 40.68535914311846, -73.79634769309639 40.68560812062847, -73.79546939850097 40.68585653987034, -73.79457785141183 40.68610616786589, -73.79402605136843 40.68626576333828, -73.79396353746253 40.68628628224993, -73.79390841279685 40.68630437396299, -73.79384965258744 40.68620927506408, -73.79325349202304 40.68543707277656, -73.79280097961777 40.68484163805619, -73.79276986289744 40.68479760260605, -73.79274952588888 40.68474194468759, -73.79272053476551 40.68464737247239, -73.7926261366266 40.68437086093445, -73.79258952112383 40.68424265236009, -73.79257450383176 40.68416578872886, -73.7925693901921 40.68402996092392, -73.79256880529518 40.68347757857568, -73.79258158773969 40.68338905203049, -73.79258728533074 40.68329111041973, -73.79267049238919 40.68271196799274, -73.79267114800999 40.68261637753913, -73.79267323632763 40.68251653922754, -73.79266340595551 40.68247976062662, -73.79258924146541 40.68221037430248, -73.79257645674524 40.68216394223209, -73.79250922684329 40.68191973328312, -73.79248894892055 40.68184772021977, -73.79228664806945 40.68114567439112, -73.79227229354521 40.68109371657705, -73.79209251655749 40.68047597235484, -73.79200373286028 40.68016674280949, -73.79186822208905 40.67974649309094, -73.79172164051495 40.67934095650671, -73.79145856089149 40.67864911166364, -73.79120613550424 40.67798265305262, -73.79112836722509 40.67777292464407, -73.79100092979272 40.67743618617335, -73.79095228889155 40.67732442917378, -73.79066256307502 40.67667004944503, -73.79055864023376 40.67644529471816, -73.79034355822562 40.67603934240655, -73.7900015590796 40.67536766303946, -73.78993020834562 40.6752645640205, -73.78988966059926 40.67520137541304, -73.78968640911516 40.67488674146783, -73.78953794518759 40.6746793734705, -73.78944939130335 40.67455568205535, -73.78935404755035 40.67443608900104, -73.78918018667719 40.67426549348794, -73.78866170092829 40.67380116740932, -73.7882992601273 40.67349400267882, -73.78807161679474 40.67324965314236, -73.78806328800637 40.67323584817228, -73.78805453131601 40.67318586321343, -73.7880536871879 40.67316342165724, -73.78808541550258 40.67300930876581, -73.78831982761217 40.67197748486112, -73.78847620069257 40.67132619015281, -73.78883106688905 40.66982316973514, -73.78893158386605 40.66941374904128, -73.78915781341645 40.66833778532971, -73.78925058598647 40.66788485416641, -73.78931805483705 40.66740378580032, -73.78938047445014 40.6669581714383, -73.78940998379868 40.66684084469403, -73.79002830390753 40.66687281137312, -73.79039543831487 40.66688738488953, -73.79129928099268 40.66696971820376, -73.79217436068959 40.66703950766816, -73.7925926767697 40.66706835158443, -73.79306203701589 40.66708689112816, -73.79323040925949 40.66707343486093, -73.7934832779878 40.66703108024637, -73.79393372290114 40.66700107946298, -73.79437879960403 40.66697102139504, -73.79471090798953 40.66695799508671, -73.79711092170285 40.66694588057391, -73.79730398835356 40.66694259272537, -73.79737169386549 40.6669411207848, -73.79761163374172 40.6668549538356, -73.79787832669908 40.66677300189247, -73.79807192365797 40.66671351054779, -73.79828221316326 40.66664968693907, -73.79844369110441 40.66660640920719, -73.79856032065175 40.66658213020302, -73.79873740882211 40.66655456101593, -73.79886760792935 40.66654037773559, -73.79904101463654 40.66652998353145, -73.79938110986643 40.66651729359048, -73.80010661669331 40.66664748281204, -73.80036020093739 40.66667620393545, -73.80102136138606 40.66672931561669, -73.80132611235598 40.66674588505815, -73.80145255901478 40.66675069780654, -73.80166295700813 40.66675870794176, -73.80161844561452 40.66694306089558, -73.80159911474159 40.66702322229401, -73.80158130360177 40.66709937720331, -73.80154733231954 40.66724487744101, -73.80150319813316 40.66742545601996, -73.80139536250233 40.6679890508975, -73.80136118899137 40.66826133823969, -73.80134597189048 40.66844156683495, -73.80134190306806 40.66848977173668, -73.80129694652766 40.669022150506, -73.80129079694197 40.66909469640817, -73.80128468978478 40.66916728740855, -73.80121978412009 40.67017186765946, -73.8012193585724 40.67018568266717, -73.80121822726804 40.67022439396946, -73.80121223817184 40.67092436412267, -73.80122926878303 40.67167571609995, -73.80126524955176 40.67230280951715, -73.80128545270053 40.67253471055675, -73.80132086707999 40.67282103451211, -73.80136454131713 40.67305796041629, -73.80145896240278 40.67338718505965, -73.80146959195946 40.67346419943871, -73.80155310363328 40.67377937420075, -73.80164250661434 40.67405425819543, -73.80171601241621 40.67423936105766, -73.80173525504146 40.67428781413265, -73.80177519533667 40.6743918296611, -73.80183075167783 40.67454087812351, -73.80203672891707 40.67497662648787, -73.80249325969567 40.67592179061413, -73.80285083551937 40.67667965405391, -73.80312143512455 40.6771946448779, -73.80327189112603 40.6775452492306, -73.80330822371332 40.67762991670853, -73.80331827762399 40.67765080067213, -73.80336888441237 40.6777544060847, -73.80384914703613 40.67874003099916, -73.8040468777332 40.67914794628018, -73.80458384380935 40.68022748659831, -73.80482023963235 40.68076640482205, -73.8050064927557 40.68115535740021, -73.80513176422387 40.68141633036406, -73.80516012997607 40.68147542255888, -73.80579760136551 40.68280339301114, -73.80584847647394 40.68290932644247))",0.0,123,910.0,31635.0,11436.0,9,0,4446,5
1,11213,112.0,824887.0,63767.0,24974.0,2.0,112.0,http://www.usps.com/,047,36,Kings,NY,Brooklyn,0,4.0685512179e-05,0.0,0.0,29631004.4379,62426.0,19.571,"POLYGON ((-73.93739763139811 40.67972958925081, -73.93487210527955 40.67959277617321, -73.93471501077329 40.6795838350876, -73.93443838606595 40.67956808809128, -73.93435066101898 40.67956309604818, -73.93420242342663 40.67955459966728, -73.93289696575462 40.67948449350493, -73.93134958236455 40.67940035060865, -73.92938923515908 40.6792920003331, -73.92905726988545 40.67927612087417, -73.92927522083826 40.67906393348755, -73.92981086264622 40.67854960199015, -73.92991623788852 40.67844841864324, -73.9300309133894 40.67831908625914, -73.93011961554799 40.67819682413838, -73.93020074808544 40.6780398893355, -73.93025485251272 40.6778763427214, -73.93027296138915 40.67777694946311, -73.93030499575663 40.67748269861723, -73.93030816910429 40.67744662411125, -73.93031512747761 40.6773675180909, -73.93032019450781 40.67730992782749, -73.93038289206621 40.67659711273511, -73.93045708507415 40.6758184336195, -73.92785077580527 40.67567307503573, -73.92768791054149 40.67566255112857, -73.92776143502479 40.67488708716307, -73.9272571678427 40.6748595900942, -73.92628392645817 40.67480651743312, -73.92539450082462 40.6747580061017, -73.92519444643517 40.67474709523549, -73.92499590557246 40.67473556185149, -73.92500388962797 40.67464372890857, -73.9250132976639 40.67454562660441, -73.9250199470773 40.67447627595338, -73.92502397909551 40.67443421461186, -73.92504366846228 40.67423224636396, -73.9250815128952 40.67384402553882, -73.92516154634093 40.67295328690148, -73.92519686914461 40.67258704952415, -73.92524558207914 40.67206172944493, -73.92526128897293 40.67190732104542, -73.92532871396219 40.67116840443502, -73.92538679402924 40.67055860840805, -73.92541004082075 40.67031454680438, -73.92541346830912 40.67027854280588, -73.92549120263688 40.66943399853557, -73.92555518760837 40.66878031678066, -73.92559795042249 40.66849611371095, -73.9256418554768 40.66820433981621, -73.9256998740011 40.66757271036918, -73.92576529595249 40.66686769356324, -73.92577807005924 40.66673224617477, -73.92579432554835 40.66656509925912, -73.92580064772861 40.6665003643325, -73.9258050114824 40.66645582311674, -73.92580861627386 40.66640251848862, -73.92581229228486 40.66634152980174, -73.92580534649706 40.66626840341115, -73.92578205094922 40.66615603008289, -73.92575637660971 40.66607397379169, -73.92565359709698 40.66582957215822, -73.92602554726337 40.66567063129289, -73.92604863716875 40.66566043428458, -73.92610236084025 40.66563681314766, -73.92623620003695 40.66557805031049, -73.92637969898303 40.66551458199885, -73.92647483471589 40.66547180168445, -73.92725289260534 40.66513478015478, -73.92739349599674 40.6650744020186, -73.92749974046589 40.66502553767457, -73.92784978657251 40.66487482852533, -73.92808420246608 40.66477307829157, -73.92822871382914 40.66470955066948, -73.92854354840522 40.66457337697923, -73.92881282437379 40.66445655335321, -73.92893066489502 40.66440503923808, -73.92905234928443 40.66435069074637, -73.9291675344609 40.66429924409021, -73.92923526948411 40.66426899150794, -73.92940352054187 40.66419953360099, -73.92974676250933 40.66404807697131, -73.9298736452705 40.663990457407, -73.9305396344418 40.66370083937117, -73.93065207024108 40.66363800883973, -73.93144208873301 40.66356439600372, -73.93160747341729 40.6635565320849, -73.93194277830574 40.66353569758797, -73.9324067688876 40.66350686917387, -73.93307133463438 40.66350044714402, -73.93315202338144 40.66349253529803, -73.93397249039434 40.66339790022049, -73.93421837673265 40.66338138604208, -73.93449221713755 40.66336540055479, -73.93455211654678 40.66336177405081, -73.93726377206221 40.66319149696918, -73.93718620179796 40.6634878343865, -73.93715846738351 40.66375228467846, -73.93992612101536 40.66390357770727, -73.94152515007833 40.66399442445734, -73.94269628479351 40.66405481979768, -73.94265097098824 40.66452491711692, -73.94261322410738 40.66494675230267, -73.94257103039418 40.66539441654027, -73.94252842842155 40.66583760587073, -73.9432274371537 40.66587458685747, -73.9448808265532 40.66596463298311, -73.94496652668801 40.6659692990638, -73.94530135215412 40.66598753121115, -73.94806707582571 40.66613858323893, -73.94803106931019 40.66652486762156, -73.94802389156331 40.66659672014886, -73.94801984345732 40.66664829447023, -73.94801887475923 40.66665908131301, -73.94801637573309 40.66668657293552, -73.9479938713358 40.66693407497004, -73.94799125542821 40.666959768208, -73.94798406671336 40.66703040502772, -73.9479525476217 40.66735420277736, -73.94794618756646 40.66741611486817, -73.94794035641971 40.66748221369576, -73.94793054784427 40.66758492029362, -73.94789835150058 40.66792115742626, -73.94783045099571 40.66866502652357, -73.94782029076444 40.6687663002178, -73.94781547048456 40.66881434684858, -73.94780452947846 40.66892339433753, -73.94773760900911 40.66963646520212, -73.94773123674069 40.66970437469296, -73.94770409291259 40.66999417619509, -73.9476567865719 40.67049920253117, -73.94764759267618 40.6705966773529, -73.94764128607923 40.67066355937274, -73.94763210050193 40.67076092613331, -73.94756374636263 40.67148764430147, -73.94748049924952 40.67237933178078, -73.94739574400515 40.67327136601487, -73.94731223338498 40.67416156901411, -73.94728668763115 40.67444656854938, -73.94722949239383 40.67505239536769, -73.94714602348694 40.67594404790537, -73.94437626832907 40.67579358990584, -73.94321904804568 40.67572949239153, -73.94160931957897 40.67564287123302, -73.94153520351483 40.6764204796068, -73.94146280003136 40.67719896403223, -73.94139830478238 40.67791376706251, -73.9413932629522 40.67796966755086, -73.941383948561 40.6780486514584, -73.94138108370578 40.6780729269762, -73.94137326893014 40.6781642288866, -73.94129291648778 40.67901125796823, -73.94127654296557 40.67918386476224, -73.94124626504845 40.67952015369262, -73.94122890353464 40.67971296210876, -73.94120863912497 40.67993803537151, -73.9409490042747 40.67992377514531, -73.94057618477839 40.67990329641513, -73.94032793703624 40.6798896584206, -73.94013578851326 40.67987908382521, -73.93843612622351 40.67978553483285, -73.93739763139811 40.67972958925081))",14.0,826,6839.0,256162.0,11213.0,76,80,4933,8
2,11212,234.0,969151.0,84500.0,31847.0,3.0,234.0,http://www.usps.com/,047,36,Kings,NY,Brooklyn,0,6.0010001349e-05,0.0,0.0,41972104.0714,83866.0,23.868,"POLYGON ((-73.90294132545436 40.67083977590008, -73.90222652336851 40.66833022220474, -73.90205780107155 40.66835431607787, -73.90192264429355 40.66837474080484, -73.90152807218256 40.66684072910793, -73.90072246643901 40.6637783463156, -73.9009162524103 40.66373312645398, -73.89953138715397 40.65896953334108, -73.89946353346473 40.65868240177733, -73.89982259740316 40.65729095387847, -73.90004455743969 40.65728117734917, -73.90030374175564 40.65726235364581, -73.90044831085864 40.65725177351008, -73.90113435161966 40.65655740804736, -73.90120171832712 40.65649650180297, -73.90127968858801 40.6564383232822, -73.90131080040285 40.65641799828663, -73.9021106808754 40.65591241179875, -73.90216539199166 40.65587786316824, -73.90231039789271 40.6557912215572, -73.90245345403827 40.655695375721, -73.90253641902454 40.65564218854695, -73.90271351766526 40.65552943609526, -73.90279768323481 40.6554789233841, -73.9029048883138 40.65541619202939, -73.9029426691331 40.65539999298854, -73.90299671133823 40.65537682143569, -73.90317307234147 40.65530120229347, -73.90341890130061 40.65525349153896, -73.90344722668768 40.65524911449096, -73.90346842159997 40.655245869706, -73.90348962945039 40.65524267085442, -73.90389671780208 40.65518194852023, -73.9039370021129 40.655175954108, -73.90395793776473 40.65517289182141, -73.90414221067016 40.65514611106386, -73.90432243930174 40.6551195004469, -73.90486692027963 40.65503774383382, -73.90505643525272 40.6550118223396, -73.90530255796944 40.65497203866005, -73.90533481890138 40.65496716910278, -73.90551426540304 40.65494026870968, -73.90567158515187 40.65491672953471, -73.90676205354116 40.65475509957136, -73.90685969866048 40.65474062632084, -73.90691626998688 40.65473224147233, -73.90719691667094 40.65468932536047, -73.90737471289312 40.65466278004012, -73.90746096424702 40.6546498414908, -73.90751099786566 40.65464230478024, -73.90759723151402 40.65462930577981, -73.90762876122412 40.65462454935747, -73.90785611467999 40.65458921260677, -73.90800960309866 40.65456813008034, -73.90806473571413 40.65456018567047, -73.90808955709893 40.65455660613912, -73.90813919515198 40.65454943174785, -73.9082970005426 40.65452650442369, -73.90843228839849 40.654506731482, -73.90856808724514 40.65448676157411, -73.90859342906008 40.65448301845355, -73.90877059580683 40.65445684419029, -73.90894531221079 40.65442912152564, -73.90972665398867 40.65431299973342, -73.91048354463665 40.65419761994707, -73.91067850051478 40.65417926317566, -73.91088756887157 40.65415957974008, -73.91183580019226 40.65412934439788, -73.91232823982945 40.65413446834128, -73.9128616043544 40.65414001561537, -73.91334757224843 40.65415470279262, -73.91344093540174 40.65415795372102, -73.9134856046191 40.65415951010434, -73.91352394944383 40.65416084559126, -73.91659123802556 40.65427116393023, -73.91686625272178 40.65428539850262, -73.91706157344873 40.65429191787811, -73.91757588377226 40.65431386309168, -73.91786866539952 40.6543216215703, -73.91827736977447 40.65433560595831, -73.91876457132706 40.65434819993203, -73.91915317854763 40.65435837583303, -73.91953392130543 40.65436985066961, -73.92004278521449 40.65438625996819, -73.92020998589287 40.65439230148464, -73.92037478996254 40.65439825645022, -73.92043589183585 40.65440046447834, -73.9208276282716 40.6544146180737, -73.921378827542 40.65443225638731, -73.92172994020744 40.65438200744614, -73.92177652882488 40.65442389068789, -73.92198739197177 40.65461346314333, -73.92201734669443 40.65464020000692, -73.92207223737188 40.65468919113661, -73.92277609391094 40.65531740930818, -73.92288828431302 40.65542109629951, -73.92297991613346 40.65550126771469, -73.92305924526806 40.65557300108452, -73.92313300880838 40.65563965896629, -73.92323716961406 40.65573376054357, -73.92330597900754 40.65580153975262, -73.92343834555885 40.65591158019395, -73.92347825042037 40.6559476292403, -73.92350592630108 40.65597256586225, -73.92359854804361 40.65605282028442, -73.92369078475934 40.65613701233755, -73.92383499863034 40.65626748300663, -73.92407694016526 40.65648377069252, -73.92410246486124 40.65650729824075, -73.9243223428842 40.6567065159479, -73.9245882774151 40.65694562662674, -73.92465429328307 40.65700680689847, -73.92478961511728 40.65712799430318, -73.92481520225549 40.6571511164993, -73.9248496819034 40.65718227170948, -73.92486740665532 40.65719827827356, -73.92490288103667 40.65723027339931, -73.92519311185895 40.65748766100913, -73.92526305440896 40.65754901097674, -73.92532289922252 40.65760156259792, -73.92540699633861 40.65767964877017, -73.92551634541729 40.65777771209558, -73.92599069780422 40.65820255082361, -73.9262394223513 40.65841838981016, -73.92641191332724 40.65858641518723, -73.92659994015405 40.65875705721315, -73.92701149290555 40.65911763392352, -73.92723517895394 40.6593193320331, -73.92727938921432 40.6593591961563, -73.92738082942219 40.65945066360456, -73.92759453652279 40.65964226621569, -73.92769372430441 40.65973103311769, -73.92806593069743 40.66006385615663, -73.92819257873813 40.66017685468871, -73.9282897772159 40.66026739654796, -73.92836167091195 40.66033190933975, -73.92848519109039 40.66044264169836, -73.92878688413624 40.66071271463257, -73.92882287171058 40.66074491687105, -73.92905189487409 40.66094986106781, -73.92925703412784 40.66113531194139, -73.92943248724878 40.66129377376327, -73.92945412353012 40.66131659261843, -73.93001893196131 40.66181962490205, -73.93023244085494 40.66200945471555, -73.93046273122725 40.66221637076868, -73.93051171691749 40.66226077332274, -73.93079352090977 40.66251219362197, -73.93093926655017 40.66264276605476, -73.93095746689569 40.66265910064246, -73.93099352954538 40.66269163182734, -73.93107763161761 40.66278785290577, -73.93116380906844 40.66290380187703, -73.93153753857361 40.66323619661006, -73.93088210256734 40.66350945898891, -73.93069525091927 40.6636138776103, -73.93065207024108 40.66363800883973, -73.9305396344418 40.66370083937117, -73.9298736452705 40.663990457407, -73.92974676250933 40.66404807697131, -73.92940352054187 40.66419953360099, -73.92923526948411 40.66426899150794, -73.9291675344609 40.66429924409021, -73.92905234928443 40.66435069074637, -73.92893066489502 40.66440503923808, -73.92881282437379 40.66445655335321, -73.92854354840522 40.66457337697923, -73.92822871382914 40.66470955066948, -73.92808420246608 40.66477307829157, -73.92784978657251 40.66487482852533, -73.92749974046589 40.66502553767457, -73.92739349599674 40.6650744020186, -73.92725289260534 40.66513478015478, -73.92647483471589 40.66547180168445, -73.92637969898303 40.66551458199885, -73.92623620003695 40.66557805031049, -73.92610236084025 40.66563681314766, -73.92604863716875 40.66566043428458, -73.92602554726337 40.66567063129289, -73.92565359709698 40.66582957215822, -73.92546269282559 40.66591643758656, -73.92520422178686 40.66603070111674, -73.92511008304717 40.66607200147952, -73.92455737703936 40.66631254462467, -73.92445253520937 40.66635869211149, -73.92431490957469 40.66641545123317, -73.92424490231848 40.66644426579545, -73.92413704856536 40.6664929693772, -73.9240775702016 40.66651853091192, -73.92401788117255 40.66654419133346, -73.92276688975062 40.6670907604008, -73.92273827090961 40.66710326556147, -73.92246138388872 40.66722377634025, -73.922216993414 40.6673322559212, -73.92215959035273 40.66735471288648, -73.92201772177047 40.66741683706274, -73.92187170730361 40.6674803684564, -73.92182344259288 40.66750153561696, -73.92166886432267 40.66757003628403, -73.92119392752204 40.66777690265084, -73.92101988634359 40.66785238251782, -73.9208938747739 40.66790568122862, -73.92032440106149 40.66815545878321, -73.92012726024396 40.66824118087575, -73.92004830651194 40.66827551043379, -73.91996136442296 40.66831331577485, -73.91923062503491 40.66863105370357, -73.91916419663151 40.66865993882289, -73.91907530204743 40.66869880112812, -73.91872942096111 40.66885001057923, -73.91838190061812 40.66900193553712, -73.91826844316256 40.66904973541988, -73.91764236409094 40.66932120690841, -73.91748265359829 40.66939190993462, -73.91736420134942 40.66944275899103, -73.91734835908585 40.66944970499629, -73.91731421670708 40.66946474609294, -73.91719560511255 40.66951703838797, -73.91713589089899 40.66954344444444, -73.91658459688298 40.669787232623, -73.91650233488437 40.66982360872005, -73.91618774699759 40.66995662209365, -73.91503850126338 40.67046122153357, -73.91487246260832 40.67053191085401, -73.91476188081653 40.67057898898877, -73.91470139440661 40.67060474033361, -73.91403856909017 40.67089652559205, -73.91358265933602 40.67108622077991, -73.91338583771452 40.67117599647077, -73.91335782646715 40.67118877170759, -73.91325923317436 40.67123374301288, -73.91312436410662 40.6712929555182, -73.91308575024945 40.67130990827889, -73.91291449051585 40.67138509610523, -73.91286817387534 40.67140542980154, -73.91233604590838 40.67163179613026, -73.91221776236097 40.67168684541698, -73.9121244768605 40.67172816010226, -73.91149370078506 40.67200490483336, -73.91133533438992 40.67207614335761, -73.91109866463796 40.67218260428709, -73.91092146705284 40.67225486147989, -73.9107853331255 40.67230429516239, -73.91072637159954 40.67231951496691, -73.91070244116156 40.67232329927289, -73.91066972605863 40.67233367753309, -73.91063300243981 40.67234776909835, -73.91055463438421 40.67238347397733, -73.90960251600895 40.67279729928984, -73.90925034402116 40.67294918036117, -73.90919291213864 40.67297474931108, -73.90851234759275 40.67327175309666, -73.90841884723439 40.67331379311925, -73.90824169202618 40.67339135475247, -73.90803933615015 40.67347968324808, -73.90787711603642 40.67356649644575, -73.90746799583889 40.67376114865537, -73.90739964434852 40.67378688802906, -73.90717020189246 40.67388823535585, -73.90709388178675 40.67392172515853, -73.90707308103643 40.6739308053674, -73.90695648177128 40.67398487263691, -73.90685117134544 40.67402481984011, -73.90658201725532 40.67414140117377, -73.90641648418911 40.67421309896799, -73.90629661776553 40.67426501698183, -73.90609426826622 40.67435266126684, -73.90593834879694 40.67442019413017, -73.90582603303849 40.67446914522428, -73.90524077700781 40.67472421476531, -73.90463937532707 40.67499076572506, -73.90437310592554 40.67510859689185, -73.90438872012621 40.67517103719876, -73.90362476178817 40.67545117150048, -73.90347422611778 40.6755063684686, -73.90346767117825 40.67548100625699, -73.90341762720009 40.67445385886133, -73.90325835651176 40.67339604881913, -73.90341265569055 40.6733736106378, -73.90361711974094 40.67334377872822, -73.90325781784341 40.67210890528242, -73.90294132545436 40.67083977590008))",9.0,754,10788.0,508321.0,11212.0,393,225,5949,18
3,11225,87.0,1001094.0,56829.0,23588.0,4.0,87.0,http://www.usps.com/,047,36,Kings,NY,Brooklyn,0,3.9515217913e-05,0.0,0.0,23698630.1249,56527.0,5.737,"POLYGON ((-73.9579731604348 40.67065695897566, -73.95575834093427 40.6701923883072, -73.95553728398241 40.6701508703662, -73.95526963696661 40.67012459673279, -73.95505288016143 40.67010331681803, -73.95327019433553 40.67000688712751, -73.95223603637741 40.66994984790505, -73.95064389084391 40.66986343597722, -73.95050159150348 40.66985571145287, -73.95036473471291 40.66984823674252, -73.94799616460118 40.66971884897283, -73.94781616960739 40.66970901668542, -73.94773123674069 40.66970437469296, -73.94773760900911 40.66963646520212, -73.94780452947846 40.66892339433753, -73.94781547048456 40.66881434684858, -73.94782029076444 40.6687663002178, -73.94783045099571 40.66866502652357, -73.94789835150058 40.66792115742626, -73.94793054784427 40.66758492029362, -73.94794035641971 40.66748221369576, -73.94794618756646 40.66741611486817, -73.9479525476217 40.66735420277736, -73.94798406671336 40.66703040502772, -73.94799125542821 40.666959768208, -73.9479938713358 40.66693407497004, -73.94801637573309 40.66668657293552, -73.94801887475923 40.66665908131301, -73.94801984345732 40.66664829447023, -73.94802389156331 40.66659672014886, -73.94803106931019 40.66652486762156, -73.94806707582571 40.66613858323893, -73.94530135215412 40.66598753121115, -73.94496652668801 40.6659692990638, -73.9448808265532 40.66596463298311, -73.9432274371537 40.66587458685747, -73.94252842842155 40.66583760587073, -73.94257103039418 40.66539441654027, -73.94261322410738 40.66494675230267, -73.94265097098824 40.66452491711692, -73.94269628479351 40.66405481979768, -73.94279925077903 40.66294747011359, -73.94280981676951 40.66284837173892, -73.94284801546689 40.66284595302577, -73.94280856891298 40.66244178616181, -73.94278063946634 40.66217015580283, -73.94276742796586 40.6620600052613, -73.94268818984196 40.66132018339754, -73.94262263533065 40.66072044810262, -73.94262071148097 40.66070107252818, -73.9426116737619 40.66061002579002, -73.94275186427031 40.66060107066869, -73.9432319513792 40.66057039746585, -73.94541268832631 40.66043676904855, -73.94556603195458 40.66042689821181, -73.94573534372636 40.66041617921397, -73.9459823045004 40.66040057243242, -73.94602457327913 40.66039790513266, -73.94608822082493 40.66039512626938, -73.94617602210256 40.66038832706256, -73.94619581838292 40.66038710081513, -73.94655038786506 40.66036541598231, -73.94664491561039 40.66036105453987, -73.94673171157173 40.66035435259888, -73.9469870593404 40.66033888442249, -73.94718007135846 40.66032719625743, -73.94725649379859 40.66032700439431, -73.94735075284508 40.66031686183251, -73.94767622913753 40.6602970152739, -73.94760090503938 40.65958545846265, -73.94752253525205 40.65887543733521, -73.94746284629878 40.65831305716002, -73.94743289890977 40.65803089264063, -73.9474173690179 40.65788298375211, -73.94735403305594 40.65727978225577, -73.94727629258362 40.65654776502856, -73.94726946866132 40.65648795766497, -73.94726366638857 40.65643711811757, -73.94731643181349 40.65643408864467, -73.94741270724065 40.6564285594018, -73.95015965821244 40.65625991526747, -73.95224592955188 40.65613206064432, -73.95286034210304 40.65609253285324, -73.95288881414452 40.6560907002597, -73.95304782971948 40.65608046966949, -73.95308204859451 40.65607835931309, -73.95638851265711 40.65587425619168, -73.95809630276963 40.65577035542502, -73.95931545765349 40.65569343420539, -73.95964034318054 40.65567263505631, -73.95967951626406 40.65567012284487, -73.95986102900025 40.65563447092507, -73.96004485665996 40.65637484454966, -73.96007276818246 40.65648556289563, -73.96009107163953 40.65657188199577, -73.96009695795314 40.65659544696419, -73.96010094218862 40.65661228531143, -73.96010949068479 40.6566469032468, -73.96011711925593 40.65667754688124, -73.96013624910341 40.65676230926505, -73.96031988505655 40.65673400737957, -73.96098325864574 40.65663613920675, -73.96103140497458 40.65662903604163, -73.961229189854 40.65659985499034, -73.961515926573 40.65501883882541, -73.96154272378141 40.65500850715058, -73.96164670155524 40.65496841752893, -73.96190027968615 40.65487064531369, -73.96192075873762 40.65502878740049, -73.96226124376001 40.65711014655005, -73.96226980235332 40.65716245768121, -73.9622882040121 40.65727494907809, -73.9623100643189 40.65740856953011, -73.96280249055657 40.66041845829965, -73.96281267172111 40.66048897563729, -73.96281674748528 40.66051721625229, -73.96282978997613 40.66060754587562, -73.96285018949628 40.66072875928492, -73.9628613103872 40.66079588377299, -73.96287342483548 40.66086899431324, -73.96307465172995 40.66208357026267, -73.963079514336 40.6621776082428, -73.96306943746568 40.66226589793318, -73.96304303046026 40.66236537849588, -73.9630042337638 40.66245637400477, -73.96296107593287 40.66252992599522, -73.96290210204816 40.66260860671272, -73.96284079690123 40.66267510176033, -73.96273337998862 40.6627758879136, -73.96255068807388 40.66292951969451, -73.96238231330348 40.66306512212726, -73.96246890623581 40.66318729643508, -73.96209791185734 40.66321302051161, -73.96207002116854 40.66321493842332, -73.9619584336856 40.66322239567153, -73.96125198956722 40.6632674630517, -73.9609559526003 40.66328474201607, -73.96110878027754 40.66406159886406, -73.96125111932599 40.66476555062597, -73.96150664333682 40.66611567109242, -73.96155843911222 40.66638934079078, -73.96157467792042 40.66647513926598, -73.96161627318308 40.66669490694281, -73.96179284669275 40.66759035940805, -73.96180658799239 40.66768091623442, -73.96198297190497 40.66859230736588, -73.96199656794479 40.66866255838314, -73.96201201128059 40.66873497574832, -73.9621102028224 40.66919538593637, -73.96219446166937 40.66964071590645, -73.96236980206156 40.6705545967118, -73.96252147866024 40.67135516119664, -73.96262134450132 40.67162900798559, -73.96133768853045 40.67135175814462, -73.96124729814829 40.67134276490344, -73.96053322111573 40.67119320139754, -73.96009789679417 40.67110202173692, -73.95916338814396 40.67090627837519, -73.95809262897822 40.67068198465582, -73.9579731604348 40.67065695897566))",0.0,750,4345.0,125491.0,11225.0,34,0,3893,4
